SaleID,CustomerID,CarModel,DealerID,Price,Date,FuelType,Region
476,2768,Baleno,84,2195811,2022-01-25,Hybrid,West
477,2060,Seltos,59,2527536,2024-07-22,Hybrid,South
478,3327,i20,21,707522,2023-09-03,Petrol,East
479,4420,Ertiga,150,1818038,2024-05-07,Diesel,Central
480,3544,Alto,157,825859,2024-10-23,Hybrid,South
481,1301,Ertiga,63,2907294,2024-06-16,Diesel,West
482,1180,Alto,73,1472228,2024-02-12,Hybrid,West
483,1606,City,61,2055668,2023-03-21,CNG,East
484,4170,XUV700,64,2689854,2022-01-20,Hybrid,West
485,1699,Swift,69,436417,2024-03-16,Diesel,North
486,1992,Harrier,168,527390,2022-05-08,CNG,South
487,2139,Seltos,129,2937262,2022-12-24,Hybrid,North
488,1190,Alto,106,2822549,2024-05-30,CNG,East
489,3300,i20,65,1628489,2024-07-05,CNG,North
490,1980,Alto,122,714867,2023-05-25,Hybrid,North
491,3975,Swift,62,2648541,2023-03-20,Petrol,South
492,3006,Ertiga,182,1101485,2024-02-18,Petrol,South
493,2184,Baleno,103,1529717,2022-09-09,Diesel,Central
494,4327,Ertiga,60,1294208,2023-02-25,Diesel,North
495,4394,City,46,1847832,2022-03-02,Hybrid,South
496,1127,Baleno,5,446652,2023-08-02,CNG,North
497,3065,Ertiga,113,2465512,2023-08-02,CNG,North
498,2816,i20,150,516048,2023-10-02,Petrol,East
499,2758,Ertiga,181,460941,2022-04-21,Petrol,East
500,3613,i20,70,1273772,2023-05-06,CNG,North
501,1569,i20,160,1785548,2022-02-03,CNG,East
502,2346,Baleno,11,2654334,2022-07-31,Diesel,South
503,2895,XUV700,138,2895717,2022-05-05,CNG,North
504,3733,Creta,167,1610022,2024-06-12,CNG,East
505,4863,Harrier,98,2843841,2022-11-27,Hybrid,South
506,1625,Alto,31,772767,2023-02-16,CNG,North
507,4359,Creta,12,2015455,2024-07-22,Petrol,North
508,3901,Swift,108,793273,2023-10-26,Petrol,East
509,2686,XUV700,80,2224472,2023-08-26,Diesel,South
510,4009,Creta,166,2823874,2022-01-26,Diesel,North
511,4710,Baleno,67,2343505,2023-10-31,Hybrid,North
512,1154,Swift,194,2647345,2023-08-07,Diesel,Central
513,3537,Seltos,52,2764789,2023-01-15,CNG,North
514,2409,XUV700,133,1184118,2023-01-04,CNG,Central
515,1784,Creta,139,2040682,2022-07-28,Hybrid,Central
516,4175,Swift,25,2716930,2022-01-25,Petrol,South
517,4464,Seltos,35,1712151,2023-06-30,CNG,West
518,4882,Ertiga,163,855457,2022-10-02,CNG,Central
519,1245,Swift,22,1362798,2024-05-23,Hybrid,South
520,4247,Baleno,165,1024367,2022-08-10,Petrol,East
521,4110,Ertiga,183,1179558,2024-05-24,Diesel,Central
522,2500,Baleno,96,617199,2022-08-06,CNG,West
523,2705,Creta,117,1087843,2022-04-21,Petrol,East
524,3806,Harrier,192,1741915,2024-03-26,Hybrid,Central
525,1537,Creta,20,1179568,2023-12-09,Hybrid,Central
526,2890,Ertiga,106,1158049,2022-05-27,Petrol,West
527,2841,i20,4,553807,2023-07-06,Hybrid,North
528,1920,Creta,18,1714694,2022-05-14,Diesel,West
529,3455,Ertiga,51,2732433,2023-04-09,Petrol,South
530,1524,Swift,196,2485445,2024-05-13,Diesel,South
531,3875,City,20,764913,2023-04-01,Hybrid,West
532,2529,Creta,122,2058086,2024-10-25,Diesel,West
533,3950,Swift,137,1357217,2023-04-05,Diesel,West
534,4896,Baleno,80,2999730,2022-05-19,Diesel,West
535,1035,XUV700,154,2509788,2023-09-10,Diesel,West
536,1684,Harrier,102,1745790,2023-11-11,Petrol,Central
537,1019,Baleno,25,2264131,2024-08-18,Hybrid,East
538,3368,Baleno,196,2919128,2023-08-22,Hybrid,South
539,4847,Ertiga,169,929254,2023-08-19,CNG,South
540,3559,i20,59,1794682,2022-01-11,Diesel,East
541,1399,Alto,45,1003986,2022-11-23,Diesel,West
542,3701,City,41,1857850,2023-01-14,CNG,East
543,1971,i20,38,2737427,2022-08-19,CNG,West
544,2906,Ertiga,117,1451574,2023-09-10,Diesel,South
545,3518,Harrier,19,1297465,2024-02-04,Hybrid,North
546,2166,City,14,1436325,2022-02-18,CNG,South
547,2115,City,127,565720,2023-03-27,Diesel,South
548,4425,Ertiga,149,1264465,2023-05-06,Hybrid,North
549,1833,Seltos,143,2111463,2023-02-11,Petrol,East
550,2823,Baleno,3,1290432,2022-06-24,CNG,Central
551,3774,XUV700,37,2107008,2023-04-25,CNG,West
552,2982,Seltos,117,805234,2022-08-11,Hybrid,West
553,1853,Ertiga,174,2501628,2022-09-26,Petrol,South
554,1050,Seltos,16,1607130,2024-03-20,Hybrid,North
555,4736,XUV700,142,2690737,2024-06-11,CNG,South
556,4769,Ertiga,9,617483,2024-06-19,Petrol,South
557,1574,Ertiga,7,1202651,2024-07-07,Diesel,East
558,4261,City,142,1741168,2022-11-14,CNG,West
559,2148,Seltos,134,873119,2023-01-20,Hybrid,Central
560,3197,Swift,15,1193287,2023-09-18,Hybrid,North
561,3361,Creta,180,1898345,2023-10-05,Hybrid,Central
562,3617,Ertiga,72,2959001,2023-12-05,Hybrid,North
563,4413,Seltos,162,1624233,2022-11-01,Hybrid,West
564,3352,Alto,104,553016,2024-04-21,CNG,East
565,2715,Harrier,129,1535969,2023-05-26,Petrol,Central
566,1681,Alto,96,1106757,2022-06-12,Hybrid,North
567,1837,Seltos,122,942358,2024-01-08,Hybrid,South
568,4854,Baleno,115,2553842,2022-12-07,Diesel,West
569,2077,Baleno,197,1145371,2024-07-20,Diesel,East
570,4050,Seltos,148,985422,2023-06-14,Petrol,South
571,3491,City,80,2949807,2022-02-03,CNG,East
572,3660,City,7,2790785,2024-09-24,CNG,North
573,4040,Ertiga,135,1471754,2022-11-19,Petrol,South
574,3311,XUV700,50,1627450,2022-12-13,Petrol,East
575,4124,Creta,130,1511354,2023-12-22,Petrol,West
576,2595,Ertiga,47,2685943,2022-09-02,Hybrid,Central
577,4051,Alto,14,1351077,2023-11-09,CNG,Central
578,4691,Creta,31,2924056,2024-07-03,Petrol,South
579,1004,Alto,50,1035754,2023-12-24,Diesel,West
580,2126,City,189,518292,2024-09-30,Hybrid,West
581,2219,Seltos,41,2463145,2022-05-13,Hybrid,East
582,1773,XUV700,14,2334755,2024-06-28,Hybrid,South
583,1876,Alto,133,636424,2022-02-18,Hybrid,West
584,1991,City,5,446475,2022-08-01,Petrol,East
585,3931,XUV700,192,2400058,2022-04-29,Hybrid,West
586,4421,Ertiga,157,1609325,2024-05-05,Diesel,South
587,1046,Seltos,5,1399044,2024-01-31,Diesel,West
588,3914,Harrier,113,2507424,2023-11-10,Petrol,West
589,3870,Baleno,118,508644,2024-06-13,Hybrid,West
590,3983,i20,96,606308,2022-10-07,Diesel,Central
591,4891,XUV700,36,2735109,2023-02-28,CNG,North
592,3703,Harrier,79,821841,2022-12-29,Hybrid,South
593,1268,Harrier,19,780457,2024-10-17,Petrol,Central
594,1369,XUV700,192,2096814,2022-11-10,CNG,North
595,1635,Harrier,22,2946846,2024-02-09,Hybrid,West
596,2129,Alto,162,1942666,2022-09-29,CNG,West
597,2693,Harrier,56,944409,2022-12-09,Hybrid,Central
598,2682,City,17,2822938,2022-12-12,Hybrid,East
599,1656,Creta,184,1735634,2022-08-21,Diesel,South
600,1119,Alto,17,2875960,2024-09-16,CNG,North
601,1830,Harrier,146,467258,2023-07-30,CNG,West
602,2810,Ertiga,173,1509139,2023-02-20,Petrol,South
603,4675,Baleno,78,2678274,2024-06-23,Petrol,West
604,2081,Seltos,56,1249039,2022-09-24,CNG,West
605,2974,Harrier,80,2562790,2024-09-23,Diesel,West
606,2369,Swift,50,2231004,2024-01-14,Diesel,South
607,1740,Baleno,58,1849245,2024-06-29,Hybrid,Central
608,4545,Ertiga,18,1163303,2023-03-19,Petrol,South
609,1116,City,135,2312768,2023-07-14,Petrol,South
610,2853,Harrier,76,1323676,2022-03-17,Petrol,East
611,3838,City,10,1204350,2022-09-04,Hybrid,East
612,2150,Harrier,69,1807847,2023-08-03,Diesel,Central
613,4464,i20,85,1069037,2022-11-09,Petrol,East
614,2931,Creta,131,2763866,2023-07-30,Hybrid,Central
615,2012,City,83,1853447,2022-12-09,CNG,West
616,2664,Creta,109,2726962,2023-12-16,Diesel,West
617,2081,Baleno,44,2545059,2024-09-10,CNG,South
618,1633,i20,198,2259638,2023-12-27,Petrol,West
619,1512,Seltos,142,2833954,2023-09-24,Hybrid,East
620,4822,Alto,132,446371,2023-02-03,Diesel,North
621,3849,Creta,18,1328495,2023-12-15,Petrol,South
622,2119,i20,93,949175,2024-07-12,Diesel,Central
623,4709,Creta,180,938147,2022-10-19,Hybrid,West
624,2141,XUV700,38,1341144,2022-02-23,Hybrid,South
625,1559,Ertiga,148,884284,2024-09-09,Petrol,South
626,4672,Seltos,172,897981,2023-04-22,Diesel,South
627,1487,Ertiga,51,2681459,2022-01-22,Hybrid,West
628,4308,Harrier,19,1946092,2023-11-26,Diesel,Central
629,4956,Creta,120,896372,2022-06-09,Diesel,South
630,1896,Harrier,68,2237520,2024-06-28,CNG,South
631,4343,Swift,66,1267414,2023-06-14,Petrol,South
632,2212,Creta,141,1208344,2022-04-11,Petrol,West
633,1703,i20,190,1044927,2022-12-09,Diesel,East
634,2470,Seltos,189,566587,2023-08-02,CNG,Central
635,1580,Harrier,158,2905784,2024-02-29,Diesel,South
636,3837,Creta,98,2180446,2024-04-24,Petrol,South
637,3908,Swift,158,574847,2022-05-05,Petrol,South
638,3294,Ertiga,179,764211,2024-06-08,Diesel,West
639,4147,i20,88,1854823,2023-10-31,Diesel,East
640,1153,XUV700,176,639891,2023-05-18,Diesel,South
641,2679,Creta,33,1035136,2022-06-22,Petrol,South
642,4506,XUV700,105,1778284,2024-06-05,Diesel,West
643,1996,Baleno,74,1045209,2022-04-30,Diesel,Central
644,4157,Seltos,82,1597961,2022-09-30,Hybrid,Central
645,3744,Creta,19,2742550,2024-07-01,Petrol,East
646,4356,City,71,2834482,2024-05-25,Diesel,Central
647,2243,Swift,57,2719984,2024-05-07,CNG,South
648,2092,Harrier,147,1899543,2022-09-18,Petrol,West
649,4118,City,79,1763212,2022-10-05,Diesel,South
650,2008,Baleno,169,1741084,2022-04-03,Diesel,South
651,3141,Seltos,42,1860153,2024-08-16,Hybrid,East
652,2773,Ertiga,180,1554906,2024-04-02,Hybrid,Central
653,1957,i20,116,1872862,2022-05-08,Petrol,Central
654,4059,XUV700,4,1552298,2023-06-16,Hybrid,Central
655,1452,Baleno,4,2527006,2024-02-12,Hybrid,South
656,2227,Harrier,5,1545318,2022-06-16,Petrol,West
657,3959,i20,41,1043913,2024-04-10,CNG,West
658,3265,Ertiga,108,2002519,2022-08-24,Diesel,South
659,3521,Harrier,87,829581,2022-07-10,Diesel,North
660,3479,Swift,104,1925090,2023-10-19,Hybrid,South
661,3388,XUV700,117,1678881,2023-09-05,Diesel,Central
662,1550,City,101,521232,2022-09-12,Hybrid,South
663,2635,Creta,189,2774751,2024-08-30,Petrol,North
664,2312,Baleno,75,1143106,2023-10-11,Petrol,South
665,4325,Creta,183,2104910,2022-04-16,Petrol,Central
666,2757,i20,75,1199111,2022-07-11,Diesel,East
667,1356,Creta,13,1641439,2024-09-29,Hybrid,West
668,3070,City,142,2524581,2022-06-24,Hybrid,North
669,2785,Alto,188,680217,2023-09-27,Diesel,East
670,3569,i20,25,994495,2022-03-26,Petrol,West
671,2781,XUV700,115,2527517,2024-08-05,CNG,East
672,4908,Harrier,172,1167263,2023-12-29,Hybrid,South
673,4171,XUV700,82,1952906,2022-03-11,Hybrid,South
674,3849,Creta,10,2603809,2022-06-03,Diesel,West
675,4251,Seltos,199,1456360,2024-02-04,CNG,West
676,4294,i20,50,1823249,2022-09-28,Petrol,South
677,4977,Harrier,172,1416466,2023-06-25,Hybrid,South
678,3809,Ertiga,142,1680849,2023-07-25,Diesel,West
679,4730,Swift,15,651428,2022-05-29,CNG,West
680,3489,XUV700,16,2640515,2022-01-10,Diesel,West
681,2631,XUV700,2,2974830,2023-10-06,CNG,Central
682,3816,i20,158,1212586,2022-03-03,Diesel,Central
683,2015,Seltos,30,2260658,2024-02-13,CNG,South
684,2348,Creta,82,633420,2023-06-12,Hybrid,Central
685,1515,Creta,31,2795497,2023-03-21,CNG,North
686,4087,i20,77,2929847,2022-01-17,Petrol,South
687,3839,XUV700,148,1521496,2023-01-04,Hybrid,North
688,1335,Harrier,177,613869,2023-11-15,Petrol,East
689,2782,Swift,114,861811,2024-06-26,Hybrid,North
690,3305,i20,35,1144287,2023-08-06,CNG,East
691,1496,Harrier,23,1530027,2022-09-12,Hybrid,North
692,1895,Harrier,106,2486030,2023-04-01,Diesel,East
693,3207,Ertiga,97,2209753,2023-10-05,CNG,East
694,4546,City,115,1822889,2023-07-15,Diesel,South
695,1851,Alto,100,499978,2023-06-17,Diesel,West
696,2687,Swift,189,1491144,2022-11-16,Diesel,West
697,2931,Baleno,55,2412826,2022-08-08,Diesel,South
698,3737,Seltos,195,2398069,2023-11-30,Petrol,East
699,4746,Alto,8,1104825,2022-02-01,CNG,West
700,3427,Ertiga,168,1116743,2023-12-16,Diesel,West
701,2568,Swift,59,2797948,2024-01-24,Petrol,North
702,1956,Creta,128,1925524,2023-02-13,Hybrid,Central
703,3738,Alto,32,484244,2024-04-07,Diesel,South
704,4498,Creta,93,2903751,2022-06-22,Diesel,Central
705,2636,Seltos,7,722233,2024-07-24,Petrol,East
706,2291,Creta,2,2494604,2023-12-08,Hybrid,North
707,4906,Seltos,85,1475016,2024-09-02,Hybrid,West
708,4648,Swift,134,1142126,2024-02-22,Petrol,North
709,2440,XUV700,106,1150550,2022-05-12,Diesel,South
710,2191,Seltos,36,2644835,2023-10-25,CNG,East
711,4913,Harrier,160,2691707,2022-12-25,Petrol,North
712,2066,Baleno,45,1864249,2024-01-30,CNG,North
713,4627,Baleno,42,2376336,2022-06-14,Diesel,North
714,1284,i20,53,1372360,2023-12-18,Diesel,West
715,3444,Baleno,110,1424011,2023-03-03,Hybrid,East
716,1011,i20,9,761970,2023-11-08,Diesel,West
717,2630,Baleno,87,2071859,2023-05-03,Hybrid,North
718,4373,Seltos,114,2302283,2022-08-01,Hybrid,West
719,4969,Harrier,75,1071813,2024-02-05,Diesel,West
720,4324,XUV700,177,1295176,2022-06-06,Hybrid,South
721,3546,Creta,130,2516659,2023-03-11,Diesel,Central
722,1753,Ertiga,195,1134756,2024-04-21,Hybrid,Central
723,3082,Baleno,11,2190580,2023-10-07,Hybrid,South
724,3774,XUV700,50,866401,2022-11-08,Diesel,South
725,3896,XUV700,163,1941383,2022-05-07,CNG,West
726,1089,Seltos,122,1723913,2023-01-12,Petrol,West
727,1775,Swift,143,889774,2022-08-13,Diesel,East
728,3652,Swift,75,1807912,2023-05-12,Hybrid,Central
729,4993,Baleno,31,1162431,2023-04-18,Petrol,West
730,4017,Ertiga,92,1136809,2023-04-20,CNG,East
731,2625,Baleno,190,721660,2022-08-05,Diesel,Central
732,4069,Baleno,156,1610340,2022-07-15,Hybrid,East
733,1417,i20,153,433512,2022-07-20,Hybrid,East
734,1114,Harrier,92,2393729,2023-01-01,Diesel,South
735,1616,Harrier,153,1460978,2023-12-20,Hybrid,North
736,4974,Ertiga,75,2337888,2023-02-04,Petrol,North
737,4267,i20,92,1044052,2023-08-13,Hybrid,North
738,1825,XUV700,129,2742891,2022-08-02,Petrol,East
739,4572,i20,187,1479626,2022-12-07,Petrol,West
740,2649,Baleno,197,450093,2024-08-16,Diesel,North
741,2516,Swift,42,405050,2022-04-29,Hybrid,West
742,4146,Alto,110,1233148,2024-04-15,Petrol,Central
743,1412,Ertiga,162,2612607,2024-04-21,Hybrid,North
744,4447,XUV700,194,2892806,2024-05-16,Petrol,East
745,4491,Seltos,18,916929,2024-08-02,CNG,South
746,1728,Alto,77,971719,2023-02-06,Diesel,East
747,4348,Alto,133,1424627,2024-06-01,Diesel,West
748,4068,i20,20,678904,2023-07-20,Diesel,Central
749,3808,Creta,194,2120409,2023-02-28,Petrol,East
750,1675,Alto,127,443815,2022-04-28,CNG,South
751,4465,Baleno,75,2060850,2023-01-03,Petrol,South
752,2892,City,62,2522786,2023-09-22,Diesel,Central
753,3504,Swift,32,1346152,2022-05-28,Petrol,North
754,3967,Swift,186,2196648,2022-05-30,Diesel,East
755,3239,City,178,2099963,2024-03-26,Hybrid,East
756,3786,Harrier,166,2950565,2022-09-13,Petrol,South
757,4760,Baleno,183,2511722,2022-03-23,Hybrid,West
758,2122,Seltos,28,1746143,2022-01-16,Petrol,East
759,2571,Alto,74,2577415,2024-06-19,Diesel,South
760,1977,Harrier,81,2139721,2022-07-12,Hybrid,West
761,2008,Baleno,22,512446,2023-12-24,Petrol,North
762,3143,i20,171,1118166,2024-08-30,Diesel,North
763,2687,Swift,164,1243395,2024-08-08,Petrol,South
764,3710,Harrier,96,1947439,2023-06-20,Hybrid,South
765,4261,Ertiga,122,434341,2022-12-09,Petrol,North
766,4807,Alto,123,929885,2023-01-30,Petrol,South
767,1036,Alto,52,2983016,2024-07-31,Hybrid,Central
768,4851,Seltos,164,1852036,2022-09-15,Diesel,East
769,4440,Creta,156,1555703,2022-02-22,Petrol,Central
770,4766,Ertiga,78,1524165,2023-10-13,Petrol,West
771,2548,Alto,186,2918896,2022-09-28,CNG,South
772,3326,XUV700,164,2318975,2022-07-20,CNG,South
773,3264,Ertiga,70,531607,2023-01-31,Diesel,West
774,3914,Alto,137,595984,2023-01-13,Hybrid,East
775,1872,City,21,1389921,2023-11-07,Diesel,North
776,2821,Ertiga,64,970073,2023-06-19,Diesel,Central
777,2296,Baleno,76,2867067,2024-07-11,Diesel,East
778,4952,Ertiga,61,2888322,2023-02-02,Petrol,North
779,3109,Seltos,95,1943169,2024-05-16,Petrol,North
780,1595,i20,40,907483,2023-07-15,Diesel,South
781,2903,i20,184,2956929,2022-07-09,Diesel,West
782,1728,i20,4,596166,2022-07-24,CNG,South
783,2365,Baleno,31,2452563,2024-08-25,Hybrid,West
784,1396,Harrier,155,2292552,2022-02-13,Diesel,South
785,1698,i20,186,2108339,2024-09-30,CNG,Central
786,4090,Swift,153,2156446,2024-10-15,Diesel,South
787,3224,Baleno,69,1405565,2023-10-02,Hybrid,Central
788,2635,Harrier,70,2502169,2024-09-20,Diesel,East
789,1395,Swift,5,1618851,2023-12-02,Hybrid,East
790,3492,Swift,115,1111833,2023-12-14,Petrol,South
791,4304,Swift,91,583195,2023-09-29,Hybrid,East
792,4986,XUV700,8,710404,2024-03-14,Diesel,North
793,1075,Seltos,9,445938,2022-11-07,CNG,Central
794,1264,Seltos,15,589001,2024-05-27,Petrol,West
795,3502,Baleno,105,2339128,2024-05-06,CNG,Central
796,2819,Swift,7,568444,2022-10-01,Diesel,South
797,1717,City,72,2336736,2023-06-15,Petrol,East
798,3782,Ertiga,115,1108612,2022-01-17,CNG,East
799,4455,Harrier,15,2773924,2023-12-19,Diesel,North
800,4635,Seltos,165,2882535,2023-04-15,CNG,East
801,1850,i20,83,2476245,2024-03-21,Hybrid,South
802,4577,Baleno,39,2396211,2023-07-09,Hybrid,South
803,2390,Harrier,134,2092210,2022-04-03,Diesel,West
804,1143,Baleno,57,730492,2024-05-31,CNG,Central
805,1884,City,92,760492,2023-08-01,Diesel,Central
806,4140,XUV700,81,492862,2023-09-23,CNG,Central
807,4170,XUV700,147,2743545,2024-03-31,Petrol,West
808,1395,Swift,127,1457978,2023-08-07,Diesel,West
809,4096,XUV700,191,1312553,2024-04-25,Diesel,West
810,3995,Baleno,159,582992,2024-04-21,CNG,North
811,3938,i20,75,2759236,2022-11-24,Diesel,West
812,2492,Swift,79,1031377,2023-12-31,Petrol,East
813,4555,Alto,10,1037173,2022-09-11,CNG,North
814,4636,Harrier,107,1383896,2023-07-25,CNG,East
815,4222,City,87,2240996,2023-06-28,CNG,Central
816,2167,Swift,67,2702503,2024-04-30,Petrol,South
817,3616,Baleno,62,2709842,2022-04-30,Petrol,Central
818,2062,Harrier,131,846642,2024-09-01,Diesel,West
819,3156,i20,146,2610326,2024-04-01,CNG,South
820,4764,Creta,153,605471,2023-05-29,Petrol,Central
821,2065,City,107,1355294,2024-09-05,Hybrid,North
822,2209,Baleno,148,2912486,2022-04-07,Diesel,West
823,3982,City,186,2680249,2024-05-20,Petrol,Central
824,3445,Seltos,93,1508514,2022-09-14,Petrol,South
825,4294,Creta,86,962367,2022-05-08,Petrol,East
826,1633,Harrier,178,1057844,2022-02-26,Diesel,Central
827,2156,XUV700,121,1372978,2023-08-05,Petrol,North
828,4234,Baleno,79,1932519,2023-07-10,Petrol,South
829,2238,City,10,2807897,2023-12-25,Hybrid,Central
830,1732,Harrier,149,914681,2023-10-15,Hybrid,East
831,1234,XUV700,29,1600439,2022-06-07,Hybrid,West
832,4914,i20,96,2173279,2022-03-26,Petrol,West
833,3705,i20,10,557720,2022-11-18,Hybrid,West
834,1750,City,13,2921458,2022-11-05,CNG,South
835,3635,Swift,47,752780,2022-10-11,Hybrid,East
836,4080,Seltos,151,1054654,2024-09-29,Hybrid,East
837,4145,Swift,50,1550053,2022-05-14,Petrol,Central
838,1953,Seltos,132,593399,2023-09-06,CNG,West
839,3539,Baleno,116,1173386,2023-10-11,Hybrid,South
840,3960,Alto,113,1385452,2022-08-17,Petrol,West
841,4324,City,195,579933,2024-09-24,CNG,West
842,4301,Ertiga,85,2172654,2022-04-29,Hybrid,Central
843,2542,City,53,2620459,2024-07-26,Petrol,Central
844,2197,Creta,130,2620002,2022-11-20,CNG,Central
845,2676,XUV700,68,2518100,2024-07-09,Hybrid,North
846,2191,Creta,193,2793078,2022-06-08,CNG,North
847,3217,i20,79,2317797,2022-08-27,CNG,South
848,2416,Seltos,57,1029505,2023-01-31,Petrol,South
849,3993,XUV700,97,1156391,2022-11-16,Diesel,Central
850,3842,i20,198,1648036,2022-11-05,CNG,East
851,3681,XUV700,135,2974896,2022-09-06,CNG,South
852,2217,Swift,147,2635873,2023-06-22,CNG,North
853,2540,i20,172,2132938,2023-12-02,CNG,North
854,3076,Swift,63,2571466,2023-01-29,CNG,West
855,4236,Swift,65,612471,2023-10-14,Diesel,Central
856,2445,XUV700,39,2424249,2024-10-14,Petrol,East
857,3386,Harrier,109,2767396,2023-02-10,Diesel,Central
858,4719,Creta,26,739771,2024-09-26,Petrol,North
859,2519,i20,172,929951,2022-01-21,Diesel,East
860,2388,Ertiga,12,2330448,2022-06-04,Petrol,South
861,2856,Harrier,150,2984195,2024-05-16,Hybrid,West
862,2365,Creta,77,1170602,2023-07-13,CNG,North
863,1499,i20,142,2302770,2022-07-13,Petrol,West
864,2680,Seltos,86,1894237,2023-02-03,Petrol,Central
865,1510,Creta,30,1064945,2022-10-07,CNG,East
866,4398,Ertiga,172,1410300,2024-09-06,Hybrid,Central
867,1216,City,166,886163,2024-10-30,CNG,West
868,2324,Baleno,187,1153830,2023-04-17,Petrol,North
869,2155,Swift,170,2533544,2022-06-01,Petrol,West
870,2827,Baleno,52,1438370,2024-03-12,CNG,North
871,4141,Harrier,63,562198,2023-07-07,Diesel,West
872,4323,City,189,2801781,2023-12-31,CNG,Central
873,4486,Swift,120,2805094,2023-05-28,Petrol,West
874,2810,i20,105,2172246,2024-10-09,Petrol,South
875,3492,Harrier,162,1588665,2022-06-20,Petrol,Central
876,3923,Ertiga,39,1081060,2024-04-29,Hybrid,West
877,2205,XUV700,41,901670,2024-03-04,CNG,West
878,3214,i20,121,2402587,2022-05-05,Hybrid,East
879,1090,Creta,108,1627327,2022-06-24,CNG,Central
880,1713,XUV700,165,623293,2023-05-19,Hybrid,East
881,2881,Harrier,65,2587090,2023-12-12,Diesel,Central
882,4602,Creta,118,2534384,2022-04-16,Petrol,North
883,1038,Ertiga,79,1931453,2023-06-12,Petrol,Central
884,4197,Baleno,160,1865812,2022-02-07,CNG,Central
885,4522,Creta,8,457172,2023-01-30,Petrol,West
886,1172,Baleno,97,759449,2024-07-09,Hybrid,South
887,1652,Swift,18,2641970,2023-04-22,Diesel,Central
888,1753,Seltos,173,2750200,2023-12-23,Hybrid,East
889,2243,Alto,96,1381041,2022-11-11,Hybrid,South
890,4709,i20,33,928382,2022-12-31,CNG,Central
891,2081,Alto,5,2334075,2022-06-30,Petrol,South
892,2683,Swift,127,692899,2024-01-04,Hybrid,North
893,3523,Creta,74,2639776,2024-05-25,CNG,South
894,1455,Swift,126,2992122,2024-09-20,Hybrid,North
895,1828,Alto,164,2385859,2023-10-23,Hybrid,South
896,1894,Alto,151,2189575,2022-09-01,Hybrid,South
897,2384,i20,168,2554716,2022-11-09,CNG,East
898,2958,XUV700,5,1069462,2022-03-17,Diesel,East
899,4072,City,34,2630085,2022-09-19,Hybrid,West
900,3434,Swift,24,1754294,2022-08-19,Hybrid,South
901,2996,Seltos,145,2660906,2023-12-04,CNG,North
902,3395,City,95,2328968,2023-10-08,Petrol,South
903,1189,Swift,71,2169121,2024-01-27,Diesel,Central
904,1504,Ertiga,92,2309434,2024-04-21,CNG,North
905,2214,Harrier,125,1365624,2024-05-28,Petrol,Central
906,2531,Harrier,22,2011161,2023-05-31,CNG,West
907,4440,Alto,15,1971968,2023-03-18,CNG,Central
